		Time			Cycle	PC		Insn	Decoded instruction	Register and memory contents
           2245	       223	80000364	0000	c.unimp	
           2255	       224	80000368	0000	c.unimp	
           2265	       225	8000036c	0000	c.unimp	
           2275	       226	80000370	0000	c.unimp	
           2285	       227	80000374	0000	c.unimp	
           2295	       228	80000378	0000	c.unimp	
           2305	       229	8000037c	0000	c.unimp	
           2315	       230	80000380	0000	c.unimp	
           2325	       231	80000384	0000	c.unimp	
           2335	       232	80000388	0000	c.unimp	
           2345	       233	8000038c	0000	c.unimp	
           2355	       234	80000390	0000	c.unimp	
           2365	       235	80000394	0000	c.unimp	
           2375	       236	80000398	0000	c.unimp	
           2385	       237	8000039c	0000	c.unimp	
           2395	       238	800003a0	0000	c.unimp	
           2405	       239	800003a4	0000	c.unimp	
           2415	       240	800003a8	0000	c.unimp	
           2425	       241	800003ac	0000	c.unimp	
           2435	       242	800003b0	0000	c.unimp	
           2445	       243	800003b4	0000	c.unimp	
           2455	       244	800003b8	0000	c.unimp	
           2465	       245	800003bc	0000	c.unimp	
           2475	       246	800003c0	0000	c.unimp	
           2485	       247	800003c4	0000	c.unimp	
           2495	       248	800003c8	0000	c.unimp	
           2505	       249	800003cc	0000	c.unimp	
           2515	       250	800003d0	0000	c.unimp	
           2525	       251	800003d4	0000	c.unimp	
           2535	       252	800003d8	0000	c.unimp	
           2545	       253	800003dc	0000	c.unimp	
           2555	       254	800003e0	0000	c.unimp	
           2565	       255	800003e4	0000	c.unimp	
           2575	       256	800003e8	0000	c.unimp	
           2585	       257	800003ec	0000	c.unimp	
           2595	       258	800003f0	0000	c.unimp	
           2605	       259	800003f4	0000	c.unimp	
           2615	       260	800003f8	0000	c.unimp	
           2625	       261	800003fc	0000	c.unimp	
           2635	       262	80000400	0000	c.unimp	
           2645	       263	80000404	0000	c.unimp	
           2655	       264	80000408	0000	c.unimp	
           2665	       265	8000040c	0000	c.unimp	
           2675	       266	80000410	0000	c.unimp	
           2685	       267	80000414	0000	c.unimp	
           2695	       268	80000418	0000	c.unimp	
           2705	       269	8000041c	0000	c.unimp	
           2715	       270	80000420	0000	c.unimp	
           2725	       271	80000424	0000	c.unimp	
           2735	       272	80000428	0000	c.unimp	
           2745	       273	8000042c	0000	c.unimp	
           2755	       274	80000430	0000	c.unimp	
           2765	       275	80000434	0000	c.unimp	
           2775	       276	80000438	0000	c.unimp	
           2785	       277	8000043c	0000	c.unimp	
           2795	       278	80000440	0000	c.unimp	
           2805	       279	80000444	0000	c.unimp	
           2815	       280	80000448	0000	c.unimp	
           2825	       281	8000044c	0000	c.unimp	
           2835	       282	80000450	0000	c.unimp	
           2845	       283	80000454	0000	c.unimp	
           2855	       284	80000458	0000	c.unimp	
           2865	       285	8000045c	0000	c.unimp	
           2875	       286	80000460	0000	c.unimp	
           2885	       287	80000464	0000	c.unimp	
           2895	       288	80000468	0000	c.unimp	
           2905	       289	8000046c	0000	c.unimp	
           2915	       290	80000470	0000	c.unimp	
           2925	       291	80000474	0000	c.unimp	
           2935	       292	80000478	0000	c.unimp	
           2945	       293	8000047c	0000	c.unimp	
           2955	       294	80000480	0000	c.unimp	
           2965	       295	80000484	0000	c.unimp	
           2975	       296	80000488	0000	c.unimp	
           2985	       297	8000048c	0000	c.unimp	
           2995	       298	80000490	0000	c.unimp	
           3005	       299	80000494	0000	c.unimp	
           3015	       300	80000498	0000	c.unimp	
           3025	       301	8000049c	0000	c.unimp	
           3035	       302	800004a0	0000	c.unimp	
           3045	       303	800004a4	0000	c.unimp	
           3055	       304	800004a8	0000	c.unimp	
           3065	       305	800004ac	0000	c.unimp	
           3075	       306	800004b0	0000	c.unimp	
           3085	       307	800004b4	0000	c.unimp	
           3095	       308	800004b8	0000	c.unimp	
           3105	       309	800004bc	0000	c.unimp	
           3115	       310	800004c0	0000	c.unimp	
           3125	       311	800004c4	0000	c.unimp	
           3135	       312	800004c8	0000	c.unimp	
           3145	       313	800004cc	0000	c.unimp	
           3155	       314	800004d0	0000	c.unimp	
           3165	       315	800004d4	0000	c.unimp	
           3175	       316	800004d8	0000	c.unimp	
           3185	       317	800004dc	0000	c.unimp	
           3195	       318	800004e0	0000	c.unimp	
           3205	       319	800004e4	0000	c.unimp	
           3215	       320	800004e8	0000	c.unimp	
           3225	       321	800004ec	0000	c.unimp	
           3235	       322	800004f0	0000	c.unimp	
           3245	       323	800004f4	0000	c.unimp	
           3255	       324	800004f8	0000	c.unimp	
           3265	       325	800004fc	0000	c.unimp	
           3275	       326	80000500	0000	c.unimp	
           3285	       327	80000504	0000	c.unimp	
           3295	       328	80000508	0000	c.unimp	
           3305	       329	8000050c	0000	c.unimp	
           3315	       330	80000510	0000	c.unimp	
           3325	       331	80000514	0000	c.unimp	
           3335	       332	80000518	0000	c.unimp	
           3345	       333	8000051c	0000	c.unimp	
           3355	       334	80000520	0000	c.unimp	
           3365	       335	80000524	0000	c.unimp	
           3375	       336	80000528	0000	c.unimp	
           3385	       337	8000052c	0000	c.unimp	
           3395	       338	80000530	0000	c.unimp	
           3405	       339	80000534	0000	c.unimp	
           3415	       340	80000538	0000	c.unimp	
           3425	       341	8000053c	0000	c.unimp	
           3435	       342	80000540	0000	c.unimp	
           3445	       343	80000544	0000	c.unimp	
           3455	       344	80000548	0000	c.unimp	
           3465	       345	8000054c	0000	c.unimp	
           3475	       346	80000550	0000	c.unimp	
           3485	       347	80000554	0000	c.unimp	
           3495	       348	80000558	0000	c.unimp	
           3505	       349	8000055c	0000	c.unimp	
           3515	       350	80000560	0000	c.unimp	
           3525	       351	80000564	0000	c.unimp	
           3535	       352	80000568	0000	c.unimp	
           3545	       353	8000056c	0000	c.unimp	
           3555	       354	80000570	0000	c.unimp	
           3565	       355	80000574	0000	c.unimp	
           3575	       356	80000578	0000	c.unimp	
           3585	       357	8000057c	0000	c.unimp	
           3595	       358	80000580	0000	c.unimp	
           3605	       359	80000584	0000	c.unimp	
           3615	       360	80000588	0000	c.unimp	
           3625	       361	8000058c	0000	c.unimp	
           3635	       362	80000590	0000	c.unimp	
           3645	       363	80000594	0000	c.unimp	
           3655	       364	80000598	0000	c.unimp	
           3665	       365	8000059c	0000	c.unimp	
           3675	       366	800005a0	0000	c.unimp	
           3685	       367	800005a4	0000	c.unimp	
           3695	       368	800005a8	0000	c.unimp	
           3705	       369	800005ac	0000	c.unimp	
           3715	       370	800005b0	0000	c.unimp	
           3725	       371	800005b4	0000	c.unimp	
           3735	       372	800005b8	0000	c.unimp	
           3745	       373	800005bc	0000	c.unimp	
           3755	       374	800005c0	0000	c.unimp	
           3765	       375	800005c4	0000	c.unimp	
           3775	       376	800005c8	0000	c.unimp	
           3785	       377	800005cc	0000	c.unimp	
           3795	       378	800005d0	0000	c.unimp	
           3805	       379	800005d4	0000	c.unimp	
           3815	       380	800005d8	0000	c.unimp	
           3825	       381	800005dc	0000	c.unimp	
           3835	       382	800005e0	0000	c.unimp	
           3845	       383	800005e4	0000	c.unimp	
           3855	       384	800005e8	0000	c.unimp	
           3865	       385	800005ec	0000	c.unimp	
           3875	       386	800005f0	0000	c.unimp	
           3885	       387	800005f4	0000	c.unimp	
           3895	       388	800005f8	0000	c.unimp	
           3905	       389	800005fc	0000	c.unimp	
           3915	       390	80000600	0000	c.unimp	
           3925	       391	80000604	0000	c.unimp	
           3935	       392	80000608	0000	c.unimp	
           3945	       393	8000060c	0000	c.unimp	
           3955	       394	80000610	0000	c.unimp	
           3965	       395	80000614	0000	c.unimp	
           3975	       396	80000618	0000	c.unimp	
           3985	       397	8000061c	0000	c.unimp	
           3995	       398	80000620	0000	c.unimp	
           4005	       399	80000624	0000	c.unimp	
           4015	       400	80000628	0000	c.unimp	
           4025	       401	8000062c	0000	c.unimp	
           4035	       402	80000630	0000	c.unimp	
           4045	       403	80000634	0000	c.unimp	
           4055	       404	80000638	0000	c.unimp	
           4065	       405	8000063c	0000	c.unimp	
           4075	       406	80000640	0000	c.unimp	
           4085	       407	80000644	0000	c.unimp	
           4095	       408	80000648	0000	c.unimp	
           4105	       409	8000064c	0000	c.unimp	
           4115	       410	80000650	0000	c.unimp	
           4125	       411	80000654	0000	c.unimp	
           4135	       412	80000658	0000	c.unimp	
           4145	       413	8000065c	0000	c.unimp	
           4155	       414	80000660	0000	c.unimp	
           4165	       415	80000664	0000	c.unimp	
           4175	       416	80000668	0000	c.unimp	
           4185	       417	8000066c	0000	c.unimp	
           4195	       418	80000670	0000	c.unimp	
           4205	       419	80000674	0000	c.unimp	
           4215	       420	80000678	0000	c.unimp	
           4225	       421	8000067c	0000	c.unimp	
           4235	       422	80000680	0000	c.unimp	
           4245	       423	80000684	0000	c.unimp	
           4255	       424	80000688	0000	c.unimp	
           4265	       425	8000068c	0000	c.unimp	
           4275	       426	80000690	0000	c.unimp	
           4285	       427	80000694	0000	c.unimp	
           4295	       428	80000698	0000	c.unimp	
           4305	       429	8000069c	0000	c.unimp	
           4315	       430	800006a0	0000	c.unimp	
           4325	       431	800006a4	0000	c.unimp	
           4335	       432	800006a8	0000	c.unimp	
           4345	       433	800006ac	0000	c.unimp	
           4355	       434	800006b0	0000	c.unimp	
           4365	       435	800006b4	0000	c.unimp	
           4375	       436	800006b8	0000	c.unimp	
           4385	       437	800006bc	0000	c.unimp	
           4395	       438	800006c0	0000	c.unimp	
           4405	       439	800006c4	0000	c.unimp	
           4415	       440	800006c8	0000	c.unimp	
           4425	       441	800006cc	0000	c.unimp	
           4435	       442	800006d0	0000	c.unimp	
           4445	       443	800006d4	0000	c.unimp	
           4455	       444	800006d8	0000	c.unimp	
           4465	       445	800006dc	0000	c.unimp	
           4475	       446	800006e0	0000	c.unimp	
           4485	       447	800006e4	0000	c.unimp	
           4495	       448	800006e8	0000	c.unimp	
           4505	       449	800006ec	0000	c.unimp	
           4515	       450	800006f0	0000	c.unimp	
           4525	       451	800006f4	0000	c.unimp	
           4535	       452	800006f8	0000	c.unimp	
           4545	       453	800006fc	0000	c.unimp	
           4555	       454	80000700	0000	c.unimp	
           4565	       455	80000704	0000	c.unimp	
           4575	       456	80000708	0000	c.unimp	
           4585	       457	8000070c	0000	c.unimp	
           4595	       458	80000710	0000	c.unimp	
           4605	       459	80000714	0000	c.unimp	
           4615	       460	80000718	0000	c.unimp	
           4625	       461	8000071c	0000	c.unimp	
           4635	       462	80000720	0000	c.unimp	
           4645	       463	80000724	0000	c.unimp	
           4655	       464	80000728	0000	c.unimp	
           4665	       465	8000072c	0000	c.unimp	
           4675	       466	80000730	0000	c.unimp	
           4685	       467	80000734	0000	c.unimp	
           4695	       468	80000738	0000	c.unimp	
           4705	       469	8000073c	0000	c.unimp	
           4715	       470	80000740	0000	c.unimp	
           4725	       471	80000744	0000	c.unimp	
           4735	       472	80000748	0000	c.unimp	
           4745	       473	8000074c	0000	c.unimp	
           4755	       474	80000750	0000	c.unimp	
           4765	       475	80000754	0000	c.unimp	
           4775	       476	80000758	0000	c.unimp	
           4785	       477	8000075c	0000	c.unimp	
           4795	       478	80000760	0000	c.unimp	
           4805	       479	80000764	0000	c.unimp	
           4815	       480	80000768	0000	c.unimp	
           4825	       481	8000076c	0000	c.unimp	
           4835	       482	80000770	0000	c.unimp	
           4845	       483	80000774	0000	c.unimp	
           4855	       484	80000778	0000	c.unimp	
           4865	       485	8000077c	0000	c.unimp	
           4875	       486	80000780	0000	c.unimp	
           4885	       487	80000784	0000	c.unimp	
           4895	       488	80000788	0000	c.unimp	
           4905	       489	8000078c	0000	c.unimp	
           4915	       490	80000790	0000	c.unimp	
           4925	       491	80000794	0000	c.unimp	
           4935	       492	80000798	0000	c.unimp	
           4945	       493	8000079c	0000	c.unimp	
           4955	       494	800007a0	0000	c.unimp	
           4965	       495	800007a4	0000	c.unimp	
           4975	       496	800007a8	0000	c.unimp	
           4985	       497	800007ac	0000	c.unimp	
           4995	       498	800007b0	0000	c.unimp	
           5005	       499	800007b4	0000	c.unimp	
           5015	       500	800007b8	0000	c.unimp	
           5025	       501	800007bc	0000	c.unimp	
           5035	       502	800007c0	0000	c.unimp	
           5045	       503	800007c4	0000	c.unimp	
           5055	       504	800007c8	0000	c.unimp	
           5065	       505	800007cc	0000	c.unimp	
           5075	       506	800007d0	0000	c.unimp	
           5085	       507	800007d4	0000	c.unimp	
           5095	       508	800007d8	0000	c.unimp	
           5105	       509	800007dc	0000	c.unimp	
           5115	       510	800007e0	0000	c.unimp	
           5125	       511	800007e4	0000	c.unimp	
           5135	       512	800007e8	0000	c.unimp	
           5145	       513	800007ec	0000	c.unimp	
           5155	       514	800007f0	0000	c.unimp	
           5165	       515	800007f4	0000	c.unimp	
           5175	       516	800007f8	0000	c.unimp	
           5185	       517	800007fc	0000	c.unimp	
           5195	       518	80000800	0000	c.unimp	
           5205	       519	80000804	0000	c.unimp	
           5215	       520	80000808	0000	c.unimp	
           5225	       521	8000080c	0000	c.unimp	
           5235	       522	80000810	0000	c.unimp	
           5245	       523	80000814	0000	c.unimp	
           5255	       524	80000818	0000	c.unimp	
           5265	       525	8000081c	0000	c.unimp	
           5275	       526	80000820	0000	c.unimp	
           5285	       527	80000824	0000	c.unimp	
           5295	       528	80000828	0000	c.unimp	
           5305	       529	8000082c	0000	c.unimp	
           5315	       530	80000830	0000	c.unimp	
           5325	       531	80000834	0000	c.unimp	
           5335	       532	80000838	0000	c.unimp	
           5345	       533	8000083c	0000	c.unimp	
           5355	       534	80000840	0000	c.unimp	
           5365	       535	80000844	0000	c.unimp	
           5375	       536	80000848	0000	c.unimp	
           5385	       537	8000084c	0000	c.unimp	
           5395	       538	80000850	0000	c.unimp	
           5405	       539	80000854	0000	c.unimp	
           5415	       540	80000858	0000	c.unimp	
           5425	       541	8000085c	0000	c.unimp	
           5435	       542	80000860	0000	c.unimp	
           5445	       543	80000864	0000	c.unimp	
           5455	       544	80000868	0000	c.unimp	
           5465	       545	8000086c	0000	c.unimp	
           5475	       546	80000870	0000	c.unimp	
           5485	       547	80000874	0000	c.unimp	
